MONTH,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,IS_DELAYED,DAY_OF_WEEK,DEP_HOUR,IS_PEAK_HOUR,IS_WEEKEND,ORIGIN_DAILY_FLIGHTS,ROUTE_AVG_DELAY,CARRIER_AVG_DELAY,DELAY_PROBABILITY,flight_idx,gate,delay_probability
1,2023-01-09,OH,ATL,PHL,1000,-9.0,1228,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,21.80217391304348,4.887899769205407,0.23436652,250,74,0.23436652
1,2023-01-09,OO,ATL,ABE,940,-4.0,1139,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,13.34567901234568,13.634172557774194,0.43992403,251,8,0.43992403
1,2023-01-09,OO,ATL,AGS,817,-3.0,916,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,15.41566265060241,13.634172557774194,0.45576498,252,0,0.45576498
1,2023-01-09,OO,ATL,AGS,1110,-5.0,1212,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.41566265060241,13.634172557774194,0.4890127,253,18,0.4890127
1,2023-01-09,OO,ATL,ASE,944,0.0,1133,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,15.37037037037037,13.634172557774194,0.48123223,254,17,0.48123223
1,2023-01-09,OO,ATL,ASE,1105,-5.0,1258,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.37037037037037,13.634172557774194,0.4890127,255,19,0.4890127
1,2023-01-09,OO,ATL,FWA,1020,-2.0,1206,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,12.935483870967742,13.634172557774194,0.3699909,256,27,0.3699909
1,2023-01-09,OO,ATL,MOB,925,38.0,951,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1,0,9,1,0,878,13.25,13.634172557774194,0.36047316,257,15,0.36047316
1,2023-01-09,OO,ATL,OAJ,1100,-1.0,1224,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,3.85483870967742,13.634172557774194,0.14864655,258,76,0.14864655
1,2023-01-09,OO,ATL,SBN,1020,-3.0,1210,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,16.524590163934427,13.634172557774194,0.40827686,259,21,0.40827686
1,2023-01-09,OO,ATL,SHV,1145,-4.0,1241,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,11.371794871794872,13.634172557774194,0.32598332,260,30,0.32598332
1,2023-01-09,OO,ATL,TRI,900,-2.0,1010,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,6.076923076923077,13.634172557774194,0.20154124,261,79,0.20154124
1,2023-01-09,UA,ATL,DEN,728,-2.0,900,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,17.083516483516483,14.00133685073616,0.26381624,262,33,0.26381624
1,2023-01-09,UA,ATL,EWR,700,-5.0,906,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,14.283095723014256,14.00133685073616,0.23810768,263,36,0.23810768
1,2023-01-09,UA,ATL,EWR,955,-7.0,1205,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,14.283095723014256,14.00133685073616,0.36544463,264,35,0.36544463
1,2023-01-09,UA,ATL,EWR,1112,-6.0,1322,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,14.283095723014256,14.00133685073616,0.41616836,265,33,0.41616836
1,2023-01-09,UA,ATL,IAH,715,-5.0,843,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,19.026315789473685,14.00133685073616,0.2595108,266,35,0.2595108
1,2023-01-09,UA,ATL,IAH,1151,-5.0,1314,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,19.026315789473685,14.00133685073616,0.45326814,267,3,0.45326814
1,2023-01-09,UA,ATL,ORD,630,80.0,740,64.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1,0,6,0,0,878,15.502868068833653,14.00133685073616,0.20882086,268,21,0.20882086
1,2023-01-09,UA,ATL,ORD,1048,0.0,1155,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,15.502868068833653,14.00133685073616,0.40461338,269,8,0.40461338
1,2023-01-09,WN,ATL,AUS,610,-4.0,745,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,10.795847750865052,12.030890191653134,0.11522504,270,23,0.11522504
1,2023-01-09,WN,ATL,BNA,645,-7.0,655,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,10.641104294478527,12.030890191653134,0.11782658,271,27,0.11782658
1,2023-01-09,WN,ATL,BWI,615,-5.0,800,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,15.163346613545816,12.030890191653134,0.14911883,272,22,0.14911883
1,2023-01-09,WN,ATL,BWI,945,-7.0,1130,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,15.163346613545816,12.030890191653134,0.2989011,273,50,0.2989011
1,2023-01-09,WN,ATL,BWI,1140,0.0,1325,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.163346613545816,12.030890191653134,0.33547866,274,26,0.33547866
1,2023-01-09,WN,ATL,CMH,1110,-4.0,1245,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,10.32843137254902,12.030890191653134,0.2858688,275,62,0.2858688
1,2023-01-09,WN,ATL,DAL,625,0.0,750,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,11.48,12.030890191653134,0.1479914,276,24,0.1479914
1,2023-01-09,WN,ATL,DAL,1005,0.0,1140,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,11.48,12.030890191653134,0.31268147,277,54,0.31268147
1,2023-01-09,WN,ATL,DAL,1155,-4.0,1320,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,11.48,12.030890191653134,0.3439984,278,15,0.3439984
1,2023-01-09,WN,ATL,DCA,850,15.0,1035,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,11.72982456140351,12.030890191653134,0.23159823,279,60,0.23159823
1,2023-01-09,WN,ATL,DCA,1110,-3.0,1255,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,11.72982456140351,12.030890191653134,0.34964368,280,55,0.34964368
1,2023-01-09,WN,ATL,DEN,615,32.0,745,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6,0,0,878,17.083516483516483,12.030890191653134,0.17859574,281,20,0.17859574
1,2023-01-09,WN,ATL,DEN,1145,20.0,1310,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,0,0,878,17.083516483516483,12.030890191653134,0.404887,282,4,0.404887
1,2023-01-09,WN,ATL,FLL,810,17.0,1005,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8,1,0,878,18.82450832072617,12.030890191653134,0.25035745,283,56,0.25035745
1,2023-01-09,WN,ATL,FLL,1125,13.0,1320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,18.82450832072617,12.030890191653134,0.39566764,284,34,0.39566764
1,2023-01-09,WN,ATL,GSP,1055,-1.0,1155,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,8.495901639344263,12.030890191653134,0.26000088,285,68,0.26000088
1,2023-01-09,WN,ATL,HOU,715,-2.0,840,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,13.891509433962264,12.030890191653134,0.18873186,286,45,0.18873186
1,2023-01-09,WN,ATL,IAD,850,-5.0,1040,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,11.416666666666666,12.030890191653134,0.22967605,287,63,0.22967605
1,2023-01-09,WN,ATL,IND,850,5.0,1030,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,18.31020408163265,12.030890191653134,0.2803719,288,40,0.2803719
1,2023-01-09,WN,ATL,JAN,855,-1.0,920,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,7.191666666666666,12.030890191653134,0.19694003,289,80,0.19694003
1,2023-01-09,WN,ATL,JAX,1100,2.0,1215,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.008219178082191,12.030890191653134,0.4114893,290,49,0.4114893
1,2023-01-09,WN,ATL,LAS,625,11.0,805,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,23.14532019704433,12.030890191653134,0.22445962,291,18,0.22445962
1,2023-01-09,WN,ATL,LGA,600,3.0,810,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,15.747967479674797,12.030890191653134,0.21572757,292,19,0.21572757
1,2023-01-09,WN,ATL,LGA,1015,0.0,1230,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,15.747967479674797,12.030890191653134,0.41572884,293,23,0.41572884
1,2023-01-09,WN,ATL,MCI,850,1.0,1005,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,12.545045045045043,12.030890191653134,0.26878196,294,45,0.26878196
1,2023-01-09,WN,ATL,MCO,630,-1.0,805,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,19.540197461212976,12.030890191653134,0.14864448,295,25,0.14864448
1,2023-01-09,WN,ATL,MCO,1100,-1.0,1230,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,19.540197461212976,12.030890191653134,0.40288392,296,50,0.40288392
1,2023-01-09,WN,ATL,MDW,655,-2.0,750,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,16.35496183206107,12.030890191653134,0.20402823,297,26,0.20402823
1,2023-01-09,WN,ATL,MDW,955,-5.0,1105,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,16.35496183206107,12.030890191653134,0.3343448,298,52,0.3343448
1,2023-01-09,WN,ATL,MEM,850,-1.0,915,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,12.43359375,12.030890191653134,0.2321023,299,55,0.2321023
1,2023-01-09,WN,ATL,MIA,1100,-3.0,1300,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,28.07880910683012,12.030890191653134,0.4546388,300,28,0.4546388
1,2023-01-09,WN,ATL,MSY,855,-1.0,935,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,13.854545454545455,12.030890191653134,0.24667281,301,66,0.24667281
1,2023-01-09,WN,ATL,OKC,855,4.0,1020,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,4.274853801169591,12.030890191653134,0.09811415,302,85,0.09811415
1,2023-01-09,WN,ATL,OMA,900,-1.0,1030,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,8.251497005988025,12.030890191653134,0.20227647,303,78,0.20227647
1,2023-01-09,WN,ATL,PBI,1055,-4.0,1245,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,15.0,12.030890191653134,0.37431657,304,59,0.37431657
1,2023-01-09,WN,ATL,PHX,705,3.0,930,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,20.990683229813666,12.030890191653134,0.19963558,305,39,0.19963558
1,2023-01-09,WN,ATL,PIT,1035,0.0,1215,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,7.051546391752577,12.030890191653134,0.22923397,306,30,0.22923397
1,2023-01-09,WN,ATL,RDU,1055,-1.0,1220,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,14.480597014925372,12.030890191653134,0.31411374,307,67,0.31411374
1,2023-01-09,WN,ATL,RIC,855,0.0,1030,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,13.214022140221402,12.030890191653134,0.20309049,308,77,0.20309049
1,2023-01-09,WN,ATL,SAT,900,13.0,1040,24.0,0.0,0.0,11.0,0.0,11.0,0.0,2.0,0,0,9,1,0,878,22.23706896551724,12.030890191653134,0.3717498,309,13,0.3717498
1,2023-01-09,WN,ATL,SDF,855,-4.0,1025,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,8.008474576271187,12.030890191653134,0.17388847,310,81,0.17388847
1,2023-01-09,WN,ATL,SRQ,1135,-7.0,1300,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,9.838297872340426,12.030890191653134,0.21037367,311,57,0.21037367
1,2023-01-09,WN,ATL,STL,850,-1.0,940,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,12.78125,12.030890191653134,0.15645812,312,74,0.15645812
1,2023-01-09,WN,ATL,TPA,710,0.0,840,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,13.427272727272728,12.030890191653134,0.109140106,313,47,0.109140106
1,2023-01-09,WN,ATL,TPA,1055,-3.0,1220,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,13.427272727272728,12.030890191653134,0.21938889,314,72,0.21938889
1,2023-01-09,YX,ATL,DCA,903,-8.0,1100,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,11.72982456140351,3.9045282548130897,0.11209158,315,84,0.11209158
1,2023-01-09,YX,ATL,DCA,1119,-10.0,1314,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,11.72982456140351,3.9045282548130897,0.11067292,316,66,0.11067292
1,2023-01-09,YX,ATL,LGA,600,-7.0,815,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,15.747967479674797,3.9045282548130897,0.27231064,317,9,0.27231064
1,2023-01-09,YX,ATL,LGA,1146,-6.0,1400,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.747967479674797,3.9045282548130897,0.19293492,318,51,0.19293492
